age,workclass,education,education_num,marital_status,occupation,relationship,race,sex,capital_gain,capital_loss,hours_per_week,native_country,income
37,private,9th,5,separated,other_service,unmarried,white,female,0,0,25,united_states,0
70,private,bachelors,13,married_civ_spouse,adm_clerical,husband,white,male,0,0,40,scotland,0
21,local_gov,some_college,10,never_married,other_service,not_in_family,white,female,0,0,32,united_states,0
23,private,some_college,10,never_married,adm_clerical,other_relative,white,female,0,0,40,united_states,0
46,private,hs_grad,9,married_civ_spouse,adm_clerical,husband,white,male,0,0,40,united_states,0
33,state_gov,doctorate,16,married_civ_spouse,prof_specialty,husband,asian_pac_islander,male,0,0,50,india,1
36,private,bachelors,13,married_civ_spouse,prof_specialty,husband,white,male,7298,0,40,united_states,1
52,private,assoc_voc,11,married_civ_spouse,sales,husband,white,male,0,0,40,united_states,0
55,unknown,hs_grad,9,married_civ_spouse,unknown,wife,white,female,0,0,6,united_states,1
60,local_gov,some_college,10,widowed,farming_fishing,not_in_family,white,male,0,0,40,united_states,0
57,local_gov,7th_8th,4,divorced,exec_managerial,unmarried,white,female,0,0,40,united_states,0
35,private,bachelors,13,married_civ_spouse,craft_repair,husband,black,male,0,0,40,united_states,1
48,federal_gov,masters,14,never_married,exec_managerial,not_in_family,white,male,0,0,40,united_states,0
22,private,11th,7,married_civ_spouse,machine_op_inspct,other_relative,white,male,0,0,42,united_states,0
32,private,hs_grad,9,divorced,transport_moving,own_child,white,male,0,0,40,united_states,0
34,private,9th,5,separated,adm_clerical,unmarried,white,female,0,0,38,united_states,0
25,private,hs_grad,9,never_married,other_service,not_in_family,asian_pac_islander,male,4416,0,45,philippines,0
39,private,some_college,10,never_married,farming_fishing,not_in_family,white,female,0,0,40,united_states,0
33,private,1st_4th,2,divorced,machine_op_inspct,unmarried,white,female,0,0,40,mexico,0
48,private,11th,7,married_civ_spouse,machine_op_inspct,husband,black,male,0,0,40,united_states,0
58,private,hs_grad,9,married_civ_spouse,adm_clerical,husband,white,male,0,0,40,united_states,0
36,private,some_college,10,never_married,exec_managerial,not_in_family,white,female,0,0,60,united_states,0
53,self_emp_not_inc,hs_grad,9,widowed,farming_fishing,unmarried,white,female,0,0,55,united_states,0
25,self_emp_not_inc,some_college,10,married_civ_spouse,farming_fishing,husband,white,male,0,0,50,united_states,0
21,private,bachelors,13,never_married,sales,own_child,black,female,0,0,30,united_states,0
36,private,5th_6th,3,married_civ_spouse,priv_house_serv,wife,white,female,0,0,40,el_salvador,0
51,state_gov,hs_grad,9,widowed,adm_clerical,unmarried,white,female,0,0,40,united_states,0
41,private,assoc_voc,11,divorced,prof_specialty,unmarried,white,female,0,0,40,united_states,0
23,local_gov,bachelors,13,never_married,prof_specialty,own_child,white,male,0,0,40,united_states,0
20,private,some_college,10,never_married,exec_managerial,own_child,white,female,0,0,25,united_states,0
58,private,bachelors,13,married_civ_spouse,adm_clerical,husband,white,male,7688,0,50,united_states,1
21,private,hs_grad,9,never_married,adm_clerical,own_child,white,male,0,0,25,nicaragua,0
32,private,bachelors,13,married_civ_spouse,prof_specialty,husband,white,male,0,0,50,united_states,1
54,unknown,doctorate,16,married_spouse_absent,unknown,unmarried,asian_pac_islander,male,0,0,20,india,0
62,private,hs_grad,9,married_civ_spouse,adm_clerical,wife,white,female,0,0,40,united_states,0
43,private,assoc_voc,11,married_civ_spouse,craft_repair,husband,white,male,0,0,60,united_states,0
20,private,some_college,10,never_married,machine_op_inspct,own_child,white,male,0,0,60,united_states,0
33,private,prof_school,15,married_civ_spouse,prof_specialty,husband,white,male,0,0,60,united_states,1
30,private,some_college,10,never_married,craft_repair,not_in_family,black,male,0,0,40,united_states,0
63,private,7th_8th,4,married_civ_spouse,craft_repair,husband,white,male,3471,0,45,united_states,0
45,private,hs_grad,9,divorced,sales,own_child,white,female,0,0,40,united_states,0
26,private,hs_grad,9,never_married,handlers_cleaners,unmarried,white,male,0,0,30,united_states,0
28,unknown,some_college,10,married_civ_spouse,unknown,husband,white,male,0,0,5,united_states,0
39,private,bachelors,13,never_married,adm_clerical,not_in_family,white,male,0,0,40,united_states,0
34,private,bachelors,13,never_married,prof_specialty,not_in_family,white,male,0,0,42,united_states,0
33,private,hs_grad,9,never_married,other_service,other_relative,black,male,0,0,50,united_states,0
26,private,some_college,10,married_civ_spouse,exec_managerial,husband,asian_pac_islander,male,0,0,40,united_states,0
20,unknown,some_college,10,never_married,unknown,not_in_family,asian_pac_islander,female,0,0,40,united_states,0
49,private,hs_grad,9,separated,handlers_cleaners,not_in_family,white,male,0,0,40,united_states,0
64,private,hs_grad,9,married_civ_spouse,other_service,husband,black,male,0,0,40,unknown,1
65,private,bachelors,13,divorced,prof_specialty,not_in_family,white,female,0,0,35,united_states,0
19,private,11th,7,never_married,other_service,own_child,white,male,0,0,20,united_states,0
47,private,some_college,10,divorced,protective_serv,unmarried,white,female,0,0,23,united_states,0
24,private,some_college,10,never_married,sales,other_relative,asian_pac_islander,male,0,0,20,india,0
55,self_emp_inc,some_college,10,married_civ_spouse,exec_managerial,husband,white,male,0,1977,45,united_states,1
61,self_emp_not_inc,hs_grad,9,married_civ_spouse,craft_repair,husband,white,male,0,0,35,united_states,0
47,local_gov,bachelors,13,married_civ_spouse,prof_specialty,husband,white,male,0,0,50,united_states,1
64,private,hs_grad,9,married_civ_spouse,other_service,husband,black,male,0,0,40,united_states,0
37,private,hs_grad,9,never_married,sales,not_in_family,white,male,0,2339,40,el_salvador,0
21,unknown,hs_grad,9,never_married,unknown,own_child,white,female,0,0,40,united_states,0
40,unknown,11th,7,married_civ_spouse,unknown,wife,white,female,0,0,16,united_states,0
41,self_emp_not_inc,some_college,10,married_civ_spouse,craft_repair,husband,white,male,0,0,55,united_states,0
40,state_gov,bachelors,13,married_civ_spouse,prof_specialty,husband,white,male,0,0,40,united_states,1
21,private,assoc_voc,11,never_married,other_service,own_child,white,female,0,0,20,united_states,0
54,state_gov,some_college,10,married_civ_spouse,exec_managerial,husband,white,male,0,0,40,united_states,1
47,private,hs_grad,9,married_civ_spouse,prof_specialty,husband,white,male,0,0,40,united_states,0
32,local_gov,some_college,10,married_civ_spouse,craft_repair,other_relative,white,male,0,0,40,united_states,0
32,private,some_college,10,divorced,adm_clerical,unmarried,black,female,0,0,30,united_states,0
26,state_gov,bachelors,13,never_married,prof_specialty,not_in_family,white,female,0,0,10,united_states,0
23,private,some_college,10,separated,other_service,own_child,white,male,0,0,40,united_states,0
27,private,9th,5,separated,craft_repair,not_in_family,white,male,0,0,40,united_states,0
23,unknown,some_college,10,never_married,unknown,own_child,white,female,0,0,30,united_states,0
39,private,assoc_acdm,12,married_spouse_absent,adm_clerical,other_relative,white,male,0,0,60,united_states,0
22,private,assoc_acdm,12,never_married,sales,own_child,white,male,0,0,30,unknown,0
47,private,hs_grad,9,divorced,sales,not_in_family,white,female,0,0,37,united_states,0
34,local_gov,hs_grad,9,divorced,transport_moving,not_in_family,amer_indian_eskimo,male,0,0,40,united_states,0
35,private,some_college,10,divorced,adm_clerical,not_in_family,white,female,0,0,45,united_states,0
20,private,some_college,10,never_married,sales,own_child,white,male,1055,0,30,united_states,0
36,federal_gov,hs_grad,9,divorced,adm_clerical,unmarried,amer_indian_eskimo,female,0,0,40,united_states,0
52,private,hs_grad,9,married_civ_spouse,transport_moving,husband,black,male,0,0,99,united_states,0
38,self_emp_inc,hs_grad,9,married_civ_spouse,exec_managerial,husband,white,male,0,0,40,united_states,0
18,private,hs_grad,9,never_married,handlers_cleaners,own_child,white,male,0,0,35,united_states,0
38,private,assoc_acdm,12,married_spouse_absent,adm_clerical,unmarried,white,female,0,0,40,united_states,0
56,self_emp_not_inc,some_college,10,married_civ_spouse,protective_serv,husband,white,male,0,0,50,united_states,1
30,private,some_college,10,married_civ_spouse,exec_managerial,husband,white,male,0,0,45,united_states,1
35,state_gov,some_college,10,married_civ_spouse,machine_op_inspct,husband,white,male,0,0,50,united_states,1
20,private,5th_6th,3,married_civ_spouse,craft_repair,husband,white,male,0,0,40,mexico,0
18,private,12th,8,never_married,protective_serv,own_child,white,female,0,0,45,united_states,0
53,federal_gov,hs_grad,9,married_civ_spouse,sales,husband,black,male,5013,0,40,united_states,0
18,private,some_college,10,never_married,machine_op_inspct,own_child,white,female,0,0,20,united_states,0
44,private,9th,5,married_civ_spouse,craft_repair,husband,white,male,0,0,45,puerto_rico,0
57,private,5th_6th,3,divorced,other_service,not_in_family,asian_pac_islander,female,0,0,37,united_states,0
36,unknown,some_college,10,never_married,unknown,not_in_family,white,female,0,0,40,united_states,0
40,self_emp_not_inc,bachelors,13,married_civ_spouse,transport_moving,husband,white,male,0,0,70,iran,0
33,private,bachelors,13,never_married,prof_specialty,not_in_family,white,male,0,0,50,united_states,1
40,state_gov,some_college,10,never_married,other_service,own_child,amer_indian_eskimo,male,0,0,84,united_states,0
20,self_emp_not_inc,some_college,10,never_married,machine_op_inspct,not_in_family,white,female,0,0,40,united_states,0
47,private,bachelors,13,married_civ_spouse,sales,husband,white,male,0,0,65,united_states,1
41,private,hs_grad,9,separated,craft_repair,unmarried,white,male,0,0,40,united_states,0
47,federal_gov,some_college,10,married_civ_spouse,craft_repair,husband,white,male,0,1887,40,united_states,1
23,private,some_college,10,never_married,other_service,not_in_family,black,male,0,0,30,united_states,0
49,state_gov,some_college,10,married_civ_spouse,other_service,husband,white,male,0,0,70,united_states,1
37,self_emp_not_inc,bachelors,13,married_civ_spouse,craft_repair,husband,white,male,0,0,50,united_states,1
67,private,hs_grad,9,divorced,craft_repair,not_in_family,black,male,0,0,40,united_states,0
39,private,hs_grad,9,married_civ_spouse,craft_repair,husband,white,male,0,0,50,united_states,1
29,private,hs_grad,9,married_civ_spouse,machine_op_inspct,husband,white,male,4386,0,58,united_states,1
22,unknown,11th,7,never_married,unknown,other_relative,black,female,0,0,15,united_states,0
33,self_emp_not_inc,some_college,10,married_civ_spouse,other_service,wife,white,female,0,0,10,united_states,0
23,private,hs_grad,9,never_married,other_service,not_in_family,white,male,0,2339,45,united_states,0
37,state_gov,some_college,10,widowed,transport_moving,unmarried,white,female,0,0,40,united_states,0
30,private,masters,14,divorced,prof_specialty,unmarried,white,male,0,1726,40,united_states,0
41,private,hs_grad,9,divorced,other_service,unmarried,white,female,0,0,40,united_states,0
47,federal_gov,assoc_acdm,12,married_civ_spouse,exec_managerial,husband,white,male,0,0,40,united_states,0
24,private,hs_grad,9,never_married,machine_op_inspct,not_in_family,white,female,0,0,40,united_states,0
39,private,hs_grad,9,separated,exec_managerial,not_in_family,white,male,0,2258,70,united_states,0
33,private,hs_grad,9,married_civ_spouse,craft_repair,husband,white,male,0,0,60,united_states,1
40,private,hs_grad,9,separated,other_service,unmarried,black,female,0,0,40,united_states,0
67,private,9th,5,married_civ_spouse,transport_moving,husband,white,male,0,0,40,united_states,0
55,private,hs_grad,9,married_civ_spouse,adm_clerical,wife,white,female,0,0,18,united_states,0
69,private,assoc_voc,11,widowed,adm_clerical,unmarried,white,female,0,0,40,united_states,0
34,private,hs_grad,9,married_civ_spouse,tech_support,husband,white,male,0,1672,42,united_states,0
52,private,prof_school,15,married_civ_spouse,prof_specialty,husband,white,male,15024,0,40,united_states,1
22,unknown,some_college,10,married_civ_spouse,unknown,wife,white,female,0,0,30,united_states,0
47,private,bachelors,13,married_civ_spouse,handlers_cleaners,husband,white,male,0,0,40,united_states,0
45,private,assoc_voc,11,never_married,other_service,unmarried,white,female,0,0,40,mexico,0
23,private,bachelors,13,never_married,sales,own_child,white,female,0,1590,40,united_states,0
41,self_emp_not_inc,bachelors,13,never_married,exec_managerial,not_in_family,white,male,0,0,40,united_states,0
57,local_gov,masters,14,married_civ_spouse,exec_managerial,husband,white,male,0,0,60,united_states,1
34,private,bachelors,13,never_married,handlers_cleaners,own_child,white,male,0,0,40,united_states,0
44,state_gov,assoc_voc,11,married_civ_spouse,protective_serv,husband,white,male,0,0,50,united_states,1
46,self_emp_not_inc,hs_grad,9,married_civ_spouse,craft_repair,husband,white,male,0,0,48,united_states,1
60,private,masters,14,never_married,exec_managerial,not_in_family,white,female,3325,0,35,united_states,0
46,local_gov,masters,14,separated,prof_specialty,unmarried,white,female,0,0,40,united_states,0
32,self_emp_inc,masters,14,never_married,exec_managerial,not_in_family,white,female,0,0,52,united_states,0
44,local_gov,masters,14,married_civ_spouse,exec_managerial,husband,white,male,0,1887,60,united_states,1
48,federal_gov,11th,7,divorced,adm_clerical,not_in_family,white,female,0,0,42,united_states,0
55,private,bachelors,13,married_civ_spouse,transport_moving,husband,white,male,15024,0,60,united_states,1
24,private,bachelors,13,never_married,craft_repair,own_child,white,male,0,0,40,united_states,0
65,private,some_college,10,divorced,sales,not_in_family,white,female,0,0,20,united_states,0
51,self_emp_inc,11th,7,married_civ_spouse,craft_repair,husband,white,male,0,0,60,united_states,1
42,state_gov,bachelors,13,married_civ_spouse,adm_clerical,husband,white,male,0,0,40,united_states,1
19,private,10th,6,never_married,other_service,unmarried,white,male,0,0,30,el_salvador,0
24,self_emp_not_inc,7th_8th,4,never_married,farming_fishing,other_relative,white,male,0,0,50,united_states,0
28,private,9th,5,never_married,priv_house_serv,not_in_family,white,female,0,0,35,mexico,0
25,private,hs_grad,9,married_civ_spouse,protective_serv,husband,white,male,0,0,70,united_states,0
53,private,assoc_acdm,12,married_civ_spouse,exec_managerial,husband,white,male,0,0,45,united_states,1
35,private,hs_grad,9,married_civ_spouse,adm_clerical,husband,white,male,0,0,36,united_states,0
20,private,hs_grad,9,divorced,machine_op_inspct,not_in_family,white,male,0,0,40,united_states,0
38,private,bachelors,13,never_married,exec_managerial,not_in_family,black,male,13550,0,40,united_states,1
46,private,bachelors,13,divorced,exec_managerial,other_relative,white,male,0,0,40,united_states,0
18,unknown,11th,7,never_married,unknown,other_relative,white,male,0,0,15,united_states,0
